active_fields,context_len,first_step_mae_ratio,is_smoke,last_step_mae_ratio,mae_ratio,mode,model_family,model_mae,model_rmse,naive_mae,naive_rmse,nonreversal_count,nonreversal_mae_ratio,prediction_form,reversal_count,reversal_mae_ratio,rmse_ratio,role,sequence_subsample_factor,stem,tag,window_stride
intensity,4,,false,,0.7866545032578549,next_frame,predrnn,0.00858831126242876,0.012534354542670607,0.010917513631284237,0.01588178461046949,2989,0.7866010330063004,delta_from_last_frame,11,0.7989987052574228,0.7892283424123375,train,1,GRA29_C20_25deg_particle2,image_only_delta,1
intensity,4,,false,,0.7980117972047179,next_frame,predrnn,0.009746374562382698,0.014579102217787757,0.012213321402668953,0.01765184870072381,2989,0.7980802542035178,delta_from_last_frame,11,0.7831217015373465,0.8259249478605571,train,1,GRA29_C20_25deg_particle3,image_only_delta,1
intensity,4,,false,,0.8122802536702196,next_frame,predrnn,0.010796154849231243,0.015821953455863076,0.01329116988927126,0.018904409607165787,2989,0.8122842273695547,delta_from_last_frame,11,0.8114274585735934,0.8369451246901519,train,1,GRA29_C20_25deg_particle4,image_only_delta,1
intensity,4,0.7700949311256409,false,7.837255954742432,1.9248884903791348,rollout,predrnn,0.6778524518013,1.3170724422572135,0.3521515429019928,0.7988000319188149,5672,1.927351252047539,delta_from_last_frame,11,1.4021391270522774,1.648813707597689,test,1,GRA29_C20_45deg_particle1,image_only_delta,
intensity,4,0.7681074142456055,false,2.6790761947631836,1.5431034218206023,rollout,predrnn,0.6144109964370728,1.1239207707239627,0.3981657922267914,0.8105121651077161,5672,1.5442687938061361,delta_from_last_frame,11,1.2883732861598327,1.3866797058802873,test,1,GRA29_C20_45deg_particle2,image_only_delta,
intensity,4,0.765541672706604,false,2.1557908058166504,1.5298696471678377,rollout,predrnn,0.565258264541626,1.1392703438391252,0.36948132514953613,0.7946133401449436,5672,1.5305909331754133,delta_from_last_frame,11,1.365803529126814,1.433741778902571,test,1,GRA29_C20_45deg_particle3,image_only_delta,
intensity,4,0.7695258855819702,false,0.8270090222358704,1.7671800134916973,rollout,predrnn,0.5200363993644714,1.1052297596677685,0.2942747175693512,0.7258944978429002,5672,1.768705909211669,delta_from_last_frame,11,1.4448743911052262,1.522576301311165,test,1,GRA29_C20_45deg_particle4,image_only_delta,
intensity,4,0.7567164897918701,false,27.573869705200195,1.935021880791641,rollout,predrnn,0.6807256937026978,1.3349902715578543,0.35179224610328674,0.8120804216839295,5318,1.9378325193470436,delta_from_last_frame,11,1.3778787012968912,1.6439138734432475,train,1,GRA29_C20_25deg_particle1,image_only_delta,
intensity,4,0.762909471988678,false,17.410615921020508,1.7173144903443527,rollout,predrnn,0.533505380153656,1.1087108289471748,0.3106625974178314,0.7920822675585077,5318,1.7192013762698903,delta_from_last_frame,11,1.3469744508803412,1.3997420146326898,train,1,GRA29_C20_25deg_particle2,image_only_delta,
intensity,4,0.7647631168365479,false,15.817931175231934,1.6355778972057045,rollout,predrnn,0.5367118716239929,1.1158931677010133,0.32814815640449524,0.7953347673277972,5318,1.6369648435244175,delta_from_last_frame,11,1.3590637869454276,1.403048393634599,train,1,GRA29_C20_25deg_particle3,image_only_delta,
intensity,4,0.7727574706077576,false,20.235260009765625,1.781430677578321,rollout,predrnn,0.5371718406677246,1.1127017470460507,0.3015395700931549,0.7407127585909675,5318,1.7834664071709485,delta_from_last_frame,11,1.3838804837152094,1.502204105627538,train,1,GRA29_C20_25deg_particle4,image_only_delta,
intensity,4,,false,,0.887785389448045,next_frame,predrnn,0.009079688228666782,0.019911267603985282,0.010227345861494541,0.0214251853006726,2989,0.8878437283062632,direct_next_frame,11,0.8731591230354492,0.9293393417400319,test,1,GRA29_C20_45deg_particle1,image_only_direct,1
intensity,4,,false,,0.9035718362279336,next_frame,predrnn,0.009724229574203491,0.026213915708278326,0.0107619883492589,0.028179025914321157,2989,0.9036918484053698,direct_next_frame,11,0.8741477055008311,0.9302633734743783,test,1,GRA29_C20_45deg_particle2,image_only_direct,1
intensity,4,,false,,0.8545507676176082,next_frame,predrnn,0.011032954789698124,0.03448900518609181,0.01291082426905632,0.037369581270677875,2989,0.8545917747132271,direct_next_frame,11,0.8438152994192223,0.9229165544103564,test,1,GRA29_C20_45deg_particle3,image_only_direct,1
intensity,4,,false,,0.9187853457469444,next_frame,predrnn,0.013583221472799778,0.041419089829939706,0.01478388998657465,0.04022971706140014,2989,0.918272658875837,direct_next_frame,11,1.0489037754101473,1.029564532276583,test,1,GRA29_C20_45deg_particle4,image_only_direct,1
intensity,4,,false,,0.8318435675489391,next_frame,predrnn,0.008304011076688766,0.012147692461258516,0.009982659481465816,0.014005393854705325,2989,0.8319287276836264,direct_next_frame,11,0.8135938131446618,0.8673581469597382,train,1,GRA29_C20_25deg_particle1,image_only_direct,1
intensity,4,,false,,0.8264733453551353,next_frame,predrnn,0.009023034013807774,0.013454746040540942,0.010917513631284237,0.01588178461046949,2989,0.8264953508399866,direct_next_frame,11,0.8213951920282719,0.84718099196934,train,1,GRA29_C20_25deg_particle2,image_only_direct,1
intensity,4,,false,,0.8263227856373447,next_frame,predrnn,0.010092145763337612,0.015380692859535458,0.012213321402668953,0.01765184870072381,2989,0.8264168909909011,direct_next_frame,11,0.8058604600896513,0.8713360917774452,train,1,GRA29_C20_25deg_particle3,image_only_direct,1
intensity,4,,false,,0.8521417657905367,next_frame,predrnn,0.011325960978865623,0.016757630332487942,0.01329116988927126,0.018904409607165787,2989,0.8521887538091959,direct_next_frame,11,0.8413760494019797,0.8864402898959564,train,1,GRA29_C20_25deg_particle4,image_only_direct,1
intensity,4,0.8107692003250122,false,38.28174591064453,8.612055691126919,rollout,predrnn,3.0327486991882324,3.629862450970266,0.3521515429019928,0.7988000319188149,5672,8.635483480596603,direct_next_frame,11,3.6383749690140856,4.544144098556049,test,1,GRA29_C20_45deg_particle1,image_only_direct,
intensity,4,0.8453794717788696,false,18.475460052490234,7.592568599320955,rollout,predrnn,3.0231010913848877,3.6051427294958267,0.3981657922267914,0.8105121651077161,5672,7.612173877021473,direct_next_frame,11,3.3053195491102243,4.447981023229562,test,1,GRA29_C20_45deg_particle2,image_only_direct,
intensity,4,0.8039318919181824,false,12.200730323791504,8.072741668317505,rollout,predrnn,2.982727289199829,3.580431998203877,0.36948132514953613,0.7946133401449436,5672,8.091945308968171,direct_next_frame,11,3.7020140669092267,4.505879548348356,test,1,GRA29_C20_45deg_particle3,image_only_direct,
intensity,4,0.8258891105651855,false,8.87370777130127,9.902114202224155,rollout,predrnn,2.9139418601989746,3.5124920936576944,0.2942747175693512,0.7258944978429002,5672,9.928522043058365,direct_next_frame,11,4.327114794594313,4.83884655979012,test,1,GRA29_C20_45deg_particle4,image_only_direct,
intensity,4,0.7791540622711182,false,140.13961791992188,8.592015597174868,rollout,predrnn,3.022604465484619,3.625844922746779,0.35179224610328674,0.8120804216839295,5318,8.617058025836842,direct_next_frame,11,3.6271738085116763,4.464884050804019,train,1,GRA29_C20_25deg_particle1,image_only_direct,
intensity,4,0.7981730103492737,false,167.08399963378906,9.338520412348032,rollout,predrnn,2.9011290073394775,3.513787090115257,0.3106625974178314,0.7920822675585077,5318,9.365811039622027,direct_next_frame,11,3.9814169181813486,4.436139065385286,train,1,GRA29_C20_25deg_particle2,image_only_direct,
intensity,4,0.7835951447486877,false,150.92984008789062,9.191926672161259,rollout,predrnn,3.0163137912750244,3.628927799485263,0.32814815640449524,0.7953347673277972,5318,9.218219799794472,direct_next_frame,11,3.9510940742298915,4.562767715634894,train,1,GRA29_C20_25deg_particle3,image_only_direct,
intensity,4,0.8257065415382385,false,147.54908752441406,9.765933526909349,rollout,predrnn,2.9448153972625732,3.5460661247271603,0.3015395700931549,0.7407127585909675,5318,9.794683331652996,direct_next_frame,11,4.151871265516474,4.78737011560692,train,1,GRA29_C20_25deg_particle4,image_only_direct,
"intensity,voltage,current,time_norm",4,,false,,0.8109452700074825,next_frame,predrnn,0.0082938177511096,0.01877985808386431,0.010227345861494541,0.0214251853006726,2989,0.8107933140774402,delta_from_last_frame,11,0.8490140848854559,0.876531886203792,test,1,GRA29_C20_45deg_particle1,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.8432813120776019,next_frame,predrnn,0.00907538365572691,0.025650178726158743,0.0107619883492589,0.028179025914321157,2989,0.8432226221485625,delta_from_last_frame,11,0.8576437044752536,0.9102578209817678,test,1,GRA29_C20_45deg_particle2,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.8041259356272847,next_frame,predrnn,0.010381928645074368,0.03377272115647464,0.01291082426905632,0.037369581270677875,2989,0.8040309695437584,delta_from_last_frame,11,0.829154834217156,0.903748985353884,test,1,GRA29_C20_45deg_particle3,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.8231241858977537,next_frame,predrnn,0.012168977409601212,0.036384674507292,0.01478388998657465,0.04022971706140014,2989,0.8228467152364786,delta_from_last_frame,11,0.8935582877666319,0.9044228288198077,test,1,GRA29_C20_45deg_particle4,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.7782644772049555,next_frame,predrnn,0.007769149262458086,0.011087803298276378,0.009982659481465816,0.014005393854705325,2989,0.7781824251918502,delta_from_last_frame,11,0.7958084506810142,0.791680934738673,train,1,GRA29_C20_25deg_particle1,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.779447649414707,next_frame,predrnn,0.008509630337357521,0.01225253742627947,0.010917513631284237,0.01588178461046949,2989,0.7792916798938672,delta_from_last_frame,11,0.8155269625560214,0.771483666779011,train,1,GRA29_C20_25deg_particle2,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.7901756403903811,next_frame,predrnn,0.009650669060647488,0.014445159523788583,0.012213321402668953,0.01765184870072381,2989,0.7901705113508737,delta_from_last_frame,11,0.7912431359463472,0.8183369214577656,train,1,GRA29_C20_25deg_particle3,multichannel_delta,1
"intensity,voltage,current,time_norm",4,,false,,0.8063778419392508,next_frame,predrnn,0.010717704892158508,0.015659929326857096,0.01329116988927126,0.018904409607165787,2989,0.8063355009346816,delta_from_last_frame,11,0.8161016267947109,0.8283744191049025,train,1,GRA29_C20_25deg_particle4,multichannel_delta,1
"intensity,voltage,current,time_norm",4,0.7994058728218079,false,142.1920166015625,8.730865685334047,rollout,predrnn,3.074587821960449,10.218882895255877,0.3521515429019928,0.7988000319188149,5672,8.761129353889938,delta_from_last_frame,11,2.305333155448968,12.792792297102038,test,1,GRA29_C20_45deg_particle1,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.8654420971870422,false,163.89402770996094,20.31509195165621,rollout,predrnn,8.088774681091309,21.784793078490697,0.3981657922267914,0.8105121651077161,5672,20.38526856056365,delta_from_last_frame,11,4.9714587212460915,26.877811359679622,test,1,GRA29_C20_45deg_particle2,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.7789883613586426,false,4.148002624511719,1.426992960650235,rollout,predrnn,0.5272472500801086,1.1482299305702393,0.36948132514953613,0.7946133401449436,5672,1.4281411050420383,delta_from_last_frame,11,1.1657325157130027,1.4450171832765775,test,1,GRA29_C20_45deg_particle3,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.779320240020752,false,56.35054016113281,19.780426628085394,rollout,predrnn,5.8208794593811035,20.576447646615446,0.2942747175693512,0.7258944978429002,5672,19.85039334893784,delta_from_last_frame,11,5.009453782036666,28.346333672126345,test,1,GRA29_C20_45deg_particle4,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.7398001551628113,false,314.3540344238281,5.763984971775698,rollout,predrnn,2.0277252197265625,6.935805930109815,0.35179224610328674,0.8120804216839295,5318,5.78311122893237,delta_from_last_frame,11,1.9723174700516386,8.54078702664415,train,1,GRA29_C20_25deg_particle1,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.7501271367073059,false,348.98968505859375,4.989961058534798,rollout,predrnn,1.550194263458252,3.1022671684548153,0.3106625974178314,0.7920822675585077,5318,5.006041050430547,delta_from_last_frame,11,1.833419305340452,3.9165971711715715,train,1,GRA29_C20_25deg_particle2,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.751794695854187,false,300.3249816894531,4.807158410019231,rollout,predrnn,1.5774601697921753,2.778003984353687,0.32814815640449524,0.7953347673277972,5318,4.82116001449376,delta_from_last_frame,11,2.016452624637392,3.492873816754364,train,1,GRA29_C20_25deg_particle3,multichannel_delta,
"intensity,voltage,current,time_norm",4,0.7665860652923584,false,245.71234130859375,4.42334222739321,rollout,predrnn,1.3338127136230469,2.3731385013175164,0.3015395700931549,0.7407127585909675,5318,4.436273210844138,delta_from_last_frame,11,1.89824236047385,3.2038580054053023,train,1,GRA29_C20_25deg_particle4,multichannel_delta,
"intensity,voltage,current,time_norm",4,,false,,0.8688258256204577,next_frame,predrnn,0.008885782212018967,0.019212815844892584,0.010227345861494541,0.0214251853006726,2989,0.8687531944247968,direct_next_frame,11,0.8870210932402021,0.8967397749549189,test,1,GRA29_C20_45deg_particle1,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,0.8694925065316833,next_frame,predrnn,0.009357468225061893,0.02516123191078136,0.0107619883492589,0.028179025914321157,2989,0.8694472416971806,direct_next_frame,11,0.8805611583775845,0.8929063760856938,test,1,GRA29_C20_45deg_particle2,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,0.8370568709617012,next_frame,predrnn,0.010807094164192677,0.03284032619573878,0.01291082426905632,0.037369581270677875,2989,0.8370169287273259,direct_next_frame,11,0.8475982598954699,0.8787983455813303,test,1,GRA29_C20_45deg_particle3,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,0.8825291366473436,next_frame,predrnn,0.013047213666141033,0.03889374789908515,0.01478388998657465,0.04022971706140014,2989,0.8821186469514063,direct_next_frame,11,0.9866848439311554,0.9667914850040834,test,1,GRA29_C20_45deg_particle4,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,0.8122081587685337,next_frame,predrnn,0.008107997477054596,0.011733380016847423,0.009982659481465816,0.014005393854705325,2989,0.812196792652377,direct_next_frame,11,0.8146138023282445,0.8377757982797046,train,1,GRA29_C20_25deg_particle1,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,0.8165621405711416,next_frame,predrnn,0.008914828300476074,0.013116253957364729,0.010917513631284237,0.01588178461046949,2989,0.8164829967272228,direct_next_frame,11,0.8348682524524041,0.825867764805116,train,1,GRA29_C20_25deg_particle2,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,0.815861104896357,next_frame,predrnn,0.009964373894035816,0.01501178326445233,0.012213321402668953,0.01765184870072381,2989,0.8158622732521428,direct_next_frame,11,0.8156015776142173,0.8504368873180278,train,1,GRA29_C20_25deg_particle3,multichannel_direct,1
"intensity,voltage,current,time_norm",4,,false,,0.8457924426567054,next_frame,predrnn,0.011241571046411991,0.01659970939335447,0.01329116988927126,0.018904409607165787,2989,0.8457331396188631,direct_next_frame,11,0.859420384936368,0.8780866336636236,train,1,GRA29_C20_25deg_particle4,multichannel_direct,1
"intensity,voltage,current,time_norm",4,0.8816789984703064,false,3.792912006378174,5.696462116349145,rollout,predrnn,2.0060179233551025,2.685853320584053,0.3521515429019928,0.7988000319188149,5672,5.708942333526652,direct_next_frame,11,3.04701912883578,3.3623600566618737,test,1,GRA29_C20_45deg_particle1,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.8713722229003906,false,2.358732223510742,4.677887284400183,rollout,predrnn,1.8625746965408325,2.5541538066032055,0.3981657922267914,0.8105121651077161,5672,4.6855380952223715,direct_next_frame,11,3.0049832928246296,3.1512837395398767,test,1,GRA29_C20_45deg_particle2,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.8500754833221436,false,1.8526942729949951,5.368554710311624,rollout,predrnn,1.9835807085037231,2.708129924080354,0.36948132514953613,0.7946133401449436,5672,5.377079603950341,direct_next_frame,11,3.42890738495959,3.408110318895943,test,1,GRA29_C20_45deg_particle3,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.8503005504608154,false,0.17277733981609344,6.05251513005431,rollout,predrnn,1.781102180480957,2.4795833419144255,0.2942747175693512,0.7258944978429002,5672,6.063764125504432,direct_next_frame,11,3.6771774655841725,3.4159004501106756,test,1,GRA29_C20_45deg_particle4,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.7831929922103882,false,11.876275062561035,5.492376308105538,rollout,predrnn,1.9321753978729248,2.6259618540983585,0.35179224610328674,0.8120804216839295,5318,5.503899657072164,direct_next_frame,11,3.207550262374823,3.233622907264733,train,1,GRA29_C20_25deg_particle1,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.8191056847572327,false,15.852689743041992,5.967302139166454,rollout,predrnn,1.8538175821304321,2.5586869317478578,0.3106625974178314,0.7920822675585077,5318,5.978015206592994,direct_next_frame,11,3.8642604507173317,3.230329773237675,train,1,GRA29_C20_25deg_particle2,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.7843837141990662,false,14.314370155334473,5.6941429911019386,rollout,predrnn,1.8685225248336792,2.560643430703565,0.32814815640449524,0.7953347673277972,5318,5.705173321207835,direct_next_frame,11,3.4953795474465568,3.2195793971222133,train,1,GRA29_C20_25deg_particle3,multichannel_direct,
"intensity,voltage,current,time_norm",4,0.816895604133606,false,16.057621002197266,6.160427333929697,rollout,predrnn,1.8576126098632812,2.551889082593924,0.3015395700931549,0.7407127585909675,5318,6.172592608674489,direct_next_frame,11,3.7844613455431224,3.4451804062998663,train,1,GRA29_C20_25deg_particle4,multichannel_direct,
intensity,4,,true,,0.9998993513585506,next_frame,predrnn,0.008586110547184944,0.01108389683197337,0.008586974814534187,0.011083030948510568,32,0.9998993513585506,delta_from_last_frame,0,nan,1.0000781269552368,test,1,GRA29_C20_45deg_particle1,smoke_image_only_delta,1
intensity,4,,true,,0.997810687144503,next_frame,predrnn,0.007980340160429478,0.010289422682414295,0.007997849956154823,0.010321016469518064,32,0.997810687144503,delta_from_last_frame,0,nan,0.9969388880255081,test,1,GRA29_C20_45deg_particle2,smoke_image_only_delta,1
intensity,4,,true,,0.996487194608393,next_frame,predrnn,0.010856922715902328,0.014003097946955293,0.010895195417106152,0.01405314280709703,32,0.996487194608393,delta_from_last_frame,0,nan,0.9964388848225136,test,1,GRA29_C20_45deg_particle3,smoke_image_only_delta,1
intensity,4,,true,,0.9945788480163099,next_frame,predrnn,0.011467463336884975,0.014814969995518283,0.011529969051480293,0.014900572284505424,32,0.9945788480163099,delta_from_last_frame,0,nan,0.9942551005858913,test,1,GRA29_C20_45deg_particle4,smoke_image_only_delta,1
intensity,4,,true,,0.9992146342594487,next_frame,predrnn,0.008709120564162731,0.011227979980314108,0.008715965785086155,0.011236594695856769,32,0.9992146342594487,delta_from_last_frame,0,nan,0.9992333339614148,train,1,GRA29_C20_25deg_particle1,smoke_image_only_delta,1
intensity,4,,true,,0.9961680543931467,next_frame,predrnn,0.008806038647890091,0.01137075961656326,0.008839912712574005,0.011416148721548877,32,0.9961680543931467,delta_from_last_frame,0,nan,0.9960241315970296,train,1,GRA29_C20_25deg_particle2,smoke_image_only_delta,1
intensity,4,,true,,0.9965290479605263,next_frame,predrnn,0.010546574369072914,0.013640147673966225,0.010583308525383472,0.013688024706641171,32,0.9965290479605263,delta_from_last_frame,0,nan,0.9965022686836825,train,1,GRA29_C20_25deg_particle3,smoke_image_only_delta,1
intensity,4,,true,,0.9948942676221967,next_frame,predrnn,0.01039584819227457,0.013484641884891348,0.010449199005961418,0.013557983091075941,32,0.9948942676221967,delta_from_last_frame,0,nan,0.9945905518769331,train,1,GRA29_C20_25deg_particle4,smoke_image_only_delta,1
intensity,4,0.9978682398796082,true,1.3696132898330688,1.1429041324956044,rollout,predrnn,0.010821215808391571,0.014142225994681857,0.009468174539506435,0.012182088641701385,16,1.1429041324956044,delta_from_last_frame,0,nan,1.1609032252704667,test,1,GRA29_C20_45deg_particle1,smoke_image_only_delta,
intensity,4,0.9973483085632324,true,1.3878602981567383,1.188732823852243,rollout,predrnn,0.009461312554776669,0.012005885018874708,0.007959158159792423,0.010336023433321588,16,1.188732823852243,delta_from_last_frame,0,nan,1.1615574496638397,test,1,GRA29_C20_45deg_particle2,smoke_image_only_delta,
intensity,4,0.9950637817382812,true,1.0898665189743042,1.0315169246332827,rollout,predrnn,0.011870340444147587,0.015369270420598952,0.011507654562592506,0.014851044169277511,16,1.0315169246332827,delta_from_last_frame,0,nan,1.0348949370437872,test,1,GRA29_C20_45deg_particle3,smoke_image_only_delta,
intensity,4,0.9939340949058533,true,1.0053839683532715,1.000354178920867,rollout,predrnn,0.012886608950793743,0.016583155497304495,0.012882046401500702,0.01656942640658594,16,1.000354178920867,delta_from_last_frame,0,nan,1.0008285797215706,test,1,GRA29_C20_45deg_particle4,smoke_image_only_delta,
intensity,4,0.9993541240692139,true,1.1747945547103882,1.0608647024276867,rollout,predrnn,0.011086399666965008,0.014449890965376537,0.010450342670083046,0.013485595817385669,16,1.0608647024276867,delta_from_last_frame,0,nan,1.0715055649782783,train,1,GRA29_C20_25deg_particle1,smoke_image_only_delta,
intensity,4,0.9968657493591309,true,1.0281873941421509,1.0004915053199035,rollout,predrnn,0.010129091329872608,0.013309794187429762,0.010124115273356438,0.01327989646732283,16,1.0004915053199035,delta_from_last_frame,0,nan,1.0022513518972456,train,1,GRA29_C20_25deg_particle2,smoke_image_only_delta,
intensity,4,0.9974315166473389,true,1.0472990274429321,1.012904111888766,rollout,predrnn,0.012665537185966969,0.016596514621619696,0.012504181824624538,0.016361814236554695,16,1.012904111888766,delta_from_last_frame,0,nan,1.0143443985900198,train,1,GRA29_C20_25deg_particle3,smoke_image_only_delta,
intensity,4,0.9944589734077454,true,1.0004751682281494,0.9908923420413789,rollout,predrnn,0.013167080469429493,0.017392060379502007,0.013288103975355625,0.017693547118410268,16,0.9908923420413789,delta_from_last_frame,0,nan,0.9829606388763866,train,1,GRA29_C20_25deg_particle4,smoke_image_only_delta,
intensity,4,,false,,0.8027094405524039,next_frame,predrnnpp,0.008209587074816227,0.01914817681761562,0.010227345861494541,0.0214251853006726,2989,0.8026756151399818,delta_from_last_frame,11,0.8111966594449402,0.8937228102766748,test,1,GRA29_C20_45deg_particle1,image_only_delta,1
intensity,4,,false,,0.8297098799828343,next_frame,predrnnpp,0.008929328061640263,0.02689847537023364,0.0107619883492589,0.028179025914321157,2989,0.829661910259669,delta_from_last_frame,11,0.8414405488870711,0.9545566071736811,test,1,GRA29_C20_45deg_particle2,image_only_delta,1
intensity,4,,false,,0.7997333456828488,next_frame,predrnnpp,0.010325216688215733,0.03584437978244449,0.01291082426905632,0.037369581270677875,2989,0.7997136762239948,delta_from_last_frame,11,0.8049273851420135,0.9591860161026171,test,1,GRA29_C20_45deg_particle3,image_only_delta,1
intensity,4,,false,,0.8197203983021127,next_frame,predrnnpp,0.012118656188249588,0.03907433271005341,0.01478388998657465,0.04022971706140014,2989,0.8194029088956858,delta_from_last_frame,11,0.9002309847607946,0.9712803261931139,test,1,GRA29_C20_45deg_particle4,image_only_delta,1
intensity,4,,false,,0.77206774751537,next_frame,predrnnpp,0.007707289420068264,0.010959823744689408,0.009982659481465816,0.014005393854705325,2989,0.7720708147241957,delta_from_last_frame,11,0.7713932320951398,0.7825430586521698,train,1,GRA29_C20_25deg_particle1,image_only_delta,1
intensity,4,,false,,0.7729653794114287,next_frame,predrnnpp,0.008438860066235065,0.01203742334709032,0.010917513631284237,0.01588178461046949,2989,0.7728820182657857,delta_from_last_frame,11,0.7922426128260092,0.7579389622974162,train,1,GRA29_C20_25deg_particle2,image_only_delta,1
intensity,4,,false,,0.7825477350309449,next_frame,predrnnpp,0.009557507000863552,0.014187537123503145,0.012213321402668953,0.01765184870072381,2989,0.7826124720585336,delta_from_last_frame,11,0.7684565079944645,0.8037422801455005,train,1,GRA29_C20_25deg_particle3,image_only_delta,1
intensity,4,,false,,0.7945286636767467,next_frame,predrnnpp,0.010560215450823307,0.015210149489836788,0.01329116988927126,0.018904409607165787,2989,0.7945500976752862,delta_from_last_frame,11,0.7896089995011573,0.804582095178012,train,1,GRA29_C20_25deg_particle4,image_only_delta,1
intensity,4,0.7535790205001831,false,926.9968872070312,101.7096527704021,rollout,predrnnpp,35.81721115112305,57.22302730121524,0.3521515429019928,0.7988000319188149,5672,101.99477004509126,delta_from_last_frame,11,41.18218557499898,71.63623562177203,test,1,GRA29_C20_45deg_particle1,image_only_delta,
intensity,4,0.7689961194992065,false,148.1092071533203,27.20549463717944,rollout,predrnnpp,10.832297325134277,14.688924777137313,0.3981657922267914,0.8105121651077161,5672,27.281976959724695,delta_from_last_frame,11,10.483301956668065,18.123015803452095,test,1,GRA29_C20_45deg_particle2,image_only_delta,
intensity,4,0.7515758872032166,false,104.11554718017578,29.2568307632942,rollout,predrnnpp,10.809852600097656,14.78008034979798,0.36948132514953613,0.7946133401449436,5672,29.335219361098122,delta_from_last_frame,11,11.417564655364721,18.60034258561778,test,1,GRA29_C20_45deg_particle3,image_only_delta,
intensity,4,0.7513746023178101,false,76.10265350341797,39.55125411918571,rollout,predrnnpp,11.638934135437012,15.822332047022968,0.2942747175693512,0.7258944978429002,5672,39.66687492535591,delta_from_last_frame,11,15.14122733363168,21.797013331884045,test,1,GRA29_C20_45deg_particle4,image_only_delta,
intensity,4,0.7401847839355469,false,2776.99072265625,79.44354262711313,rollout,predrnnpp,27.947622299194336,45.82285865155075,0.35179224610328674,0.8120804216839295,5318,79.70056180348094,delta_from_last_frame,11,28.490173313727812,56.4265033708515,train,1,GRA29_C20_25deg_particle1,image_only_delta,
intensity,4,0.7502384185791016,false,117.1675033569336,4.762537069122564,rollout,predrnnpp,1.4795421361923218,1.859769763232833,0.3106625974178314,0.7920822675585077,5318,4.7738587237288685,delta_from_last_frame,11,2.540020275379761,2.347950256436538,train,1,GRA29_C20_25deg_particle2,image_only_delta,
intensity,4,0.7508909106254578,false,726.0294189453125,18.79612108992741,rollout,predrnnpp,6.167912483215332,11.469623418078688,0.32814815640449524,0.7953347673277972,5318,18.859698185128448,delta_from_last_frame,11,6.124365044026643,14.421126661688467,train,1,GRA29_C20_25deg_particle3,image_only_delta,
intensity,4,0.7475759983062744,false,1197.111572265625,37.87482433515198,rollout,predrnnpp,11.420758247375488,15.262166657427823,0.3015395700931549,0.7407127585909675,5318,38.00202493105906,delta_from_last_frame,11,13.03837275410503,20.604703348785996,train,1,GRA29_C20_25deg_particle4,image_only_delta,
intensity,4,,false,,4.003275682284316,next_frame,predrnnpp,0.04094288498163223,0.07432685056824365,0.010227345861494541,0.0214251853006726,2989,3.989809175731599,direct_next_frame,11,7.376050220497188,3.4691345500713267,test,1,GRA29_C20_45deg_particle1,image_only_direct,1
intensity,4,,false,,11.346434459422564,next_frame,predrnnpp,0.12211019545793533,0.19195504241532219,0.0107619883492589,0.028179025914321157,2989,11.314440911518087,direct_next_frame,11,19.191283403823558,6.8119828910681655,test,1,GRA29_C20_45deg_particle2,image_only_direct,1
intensity,4,,false,,1.4345511744591244,next_frame,predrnnpp,0.01852123811841011,0.048051695368644516,0.01291082426905632,0.037369581270677875,2989,1.434515159584311,direct_next_frame,11,1.4441407428692834,1.285850516241893,test,1,GRA29_C20_45deg_particle3,image_only_direct,1
intensity,4,,false,,2.675943760145863,next_frame,predrnnpp,0.03956085816025734,0.0831402507483926,0.01478388998657465,0.04022971706140014,2989,2.675558193666769,direct_next_frame,11,2.7739570800382434,2.0666377201087633,test,1,GRA29_C20_45deg_particle4,image_only_direct,1
intensity,4,,false,,1.019664236636959,next_frame,predrnnpp,0.010178960859775543,0.015129333182489525,0.009982659481465816,0.014005393854705325,2989,1.019864356604386,direct_next_frame,11,0.9768087831486368,1.080250462032283,train,1,GRA29_C20_25deg_particle1,image_only_direct,1
