label,n,family,branch,mean_pixel_mae_ratio_vs_persistence,min_pixel_mae_ratio_vs_persistence,max_pixel_mae_ratio_vs_persistence,mean_pixel_rmse_ratio_vs_persistence,min_pixel_rmse_ratio_vs_persistence,max_pixel_rmse_ratio_vs_persistence,mean_mean_corr_pred_true,min_mean_corr_pred_true,max_mean_corr_pred_true,mean_mean_slope_pred_vs_true,min_mean_slope_pred_vs_true,max_mean_slope_pred_vs_true,mean_p95_corr_pred_true,min_p95_corr_pred_true,max_p95_corr_pred_true,mean_p95_slope_pred_vs_true,min_p95_slope_pred_vs_true,max_p95_slope_pred_vs_true,mean_p99_corr_pred_true,min_p99_corr_pred_true,max_p99_corr_pred_true,mean_p99_slope_pred_vs_true,min_p99_slope_pred_vs_true,max_p99_slope_pred_vs_true,mean_bright_frac90_corr_pred_true,min_bright_frac90_corr_pred_true,max_bright_frac90_corr_pred_true,mean_bright_frac90_slope_pred_vs_true,min_bright_frac90_slope_pred_vs_true,max_bright_frac90_slope_pred_vs_true,mean_high_lithiation_p95_bias_pred_minus_true,min_high_lithiation_p95_bias_pred_minus_true,max_high_lithiation_p95_bias_pred_minus_true
old_fast_proto_unet_32x32,1,unet,old_fast_proto,,,,,,,0.9997134322235711,0.9997134322235711,0.9997134322235711,0.9889783543747299,0.9889783543747299,0.9889783543747299,0.5763798222212704,0.5763798222212704,0.5763798222212704,0.5996790004129687,0.5996790004129687,0.5996790004129687,0.6730270774261637,0.6730270774261637,0.6730270774261637,0.6373019883197777,0.6373019883197777,0.6373019883197777,0.4512912420266338,0.4512912420266338,0.4512912420266338,0.25559286574924184,0.25559286574924184,0.25559286574924184,0.005883553738777491,0.005883553738777491,0.005883553738777491
old_sp_proto_linear_64x64,1,linear,old_sp_proto,5.718669837125048,5.718669837125048,5.718669837125048,2.853904026998259,2.853904026998259,2.853904026998259,0.9918314270434921,0.9918314270434921,0.9918314270434921,0.9106426721472561,0.9106426721472561,0.9106426721472561,0.9666190534475805,0.9666190534475805,0.9666190534475805,1.027130460980382,1.027130460980382,1.027130460980382,0.946609765772526,0.946609765772526,0.946609765772526,1.0246670298973521,1.0246670298973521,1.0246670298973521,0.98500765788839,0.98500765788839,0.98500765788839,0.7052591649442886,0.7052591649442886,0.7052591649442886,0.18647935695377166,0.18647935695377166,0.18647935695377166
old_sp_proto_unet_64x64,1,unet,old_sp_proto,1.2190450548042397,1.2190450548042397,1.2190450548042397,0.9018255547083565,0.9018255547083565,0.9018255547083565,0.994468018910917,0.994468018910917,0.994468018910917,1.0012353808077776,1.0012353808077776,1.0012353808077776,0.9888272459818868,0.9888272459818868,0.9888272459818868,0.9855593453504284,0.9855593453504284,0.9855593453504284,0.9864747178804849,0.9864747178804849,0.9864747178804849,0.9723375447898751,0.9723375447898751,0.9723375447898751,0.9931342263384523,0.9931342263384523,0.9931342263384523,1.0033744107652602,1.0033744107652602,1.0033744107652602,0.010859264150182476,0.010859264150182476,0.010859264150182476
walrus_sp_diffnorm,4,walrus_native_decoder,sp_diffnorm,1.331453154227495,1.000082593503767,1.5008522619802185,1.032965979026801,0.9999998940538463,1.0727747882107475,0.9861807698470014,0.9448313922554407,0.9999698011749769,0.9859942336485736,0.9447699157755809,0.9997843762998451,0.9853198870449782,0.9430496096171054,0.9998732865240068,0.9836866596794454,0.9427491407392496,0.9984257549441431,0.9716058563326836,0.9361853644749587,0.9982778807900692,0.9713839665398344,0.9360262898595266,0.9976242135025091,0.9952145660760745,0.9812528235003996,0.9999306580491951,0.9921363114928355,0.9667999551223626,1.0074380524370359,-40.559364575680014,-162.237611606534,0.001628007682164513
walrus_sp_diffnorm_ws10,4,walrus_native_decoder,sp_diffnorm_ws10,1.091309699591434,1.0000152733897087,1.266190847497086,1.0042560089092665,1.0000009825091614,1.0095264015976226,0.876556860474484,0.5088098481873978,0.9995285162297455,0.8760234378234184,0.5087645784806819,0.9998594792390265,0.8767244493664492,0.5109543697646064,0.9990996779147954,0.8758391975880164,0.5106207136224562,0.9992508298506403,0.7821821289068173,0.47805813204099773,0.9966425854988165,0.781853062537476,0.4779154735298975,0.9958261281499905,0.949924897595704,0.8026763588370033,0.9991194360976798,0.9369586660195116,0.7947836621293369,1.0058892149801977,-350.2266334635573,-1400.8922096253702,9.442294438681031e-05
walrus_sp_down128,4,walrus_native_decoder,sp_down128,1.3167027132446594,1.0000570881515782,1.779389219499293,1.0284917637259445,0.9999998940538463,1.0620769817702114,0.9861835344184873,0.9448314187731759,0.9999804396919773,0.986063262323604,0.9447666338301021,0.9999036999943519,0.9853314303110999,0.9430495682302493,0.9999267133404024,0.9842565038705677,0.9427488753634309,0.9987584609708535,0.9712464319260014,0.9361853592939665,0.9982554970088455,0.9713401433807904,0.9360261315368403,0.9952797660225501,0.99533611259747,0.9817605697803394,0.9999187214578488,0.9947699319790162,0.9851970291260059,1.010556633291009,-40.558270516546486,-162.23364872096346,0.005358314450581896
walrus_sp_down32,4,walrus_native_decoder,sp_down32,5.64377739807686,1.0002550237928405,16.197971502906004,1.7586976345312784,0.9999981744681341,3.738319516909922,0.9861790621928368,0.9447878259248709,0.9999831738209131,0.9860246640428418,0.9447127691783385,0.9998442985886306,0.983810214059847,0.9378669996096826,0.9995085465594112,0.9761360306944509,0.9376876554523538,1.0002623883584592,0.9844184058220998,0.9426662289497973,0.9989089540529261,0.9767548177173713,0.9421691856312219,1.0040043112308485,0.9873881859459295,0.9509098940797763,0.9997547313589962,0.9537593349183857,0.759002188117576,1.0696403041143778,-22.108930978924036,-88.40605362554392,0.02071645712852478
walrus_sp_native,4,walrus_native_decoder,sp_native,1.2320413155835603,1.1683604712362288,1.3387109213418393,1.0523601303748893,1.0249764068170353,1.1036703168209874,0.9998895977939596,0.9996207842173438,0.9999923372441969,0.9995184230711844,0.9984696531972774,1.0000101930854148,0.9997584054395582,0.9991632458829829,0.9999752545179096,0.9993541394149145,0.9983880785666494,0.9998825058323481,0.9996842473770726,0.999069042582508,0.9999514091242934,0.9991605397569029,0.9983910516288524,0.9996164407623523,0.9994977905433486,0.9982951543412395,0.9999747865928663,0.9996494799060978,0.9984774514711868,1.0020567403111627,0.0011272478342056436,-0.0021796043078104836,0.0034939064661662607
walrus_sp_ws10,4,walrus_native_decoder,sp_ws10,1.1546350731288444,1.087679675437375,1.2157947606825092,1.0170668589309941,1.008599825066916,1.0365613775725504,0.9988106640336387,0.9975130892088931,0.9997580440037327,0.9969641256707724,0.9961481668363151,0.9977568573177444,0.9981502436105824,0.9964733986390281,0.998977212182422,0.9965192160202039,0.9945435971863853,0.9974769244342189,0.9980794592375462,0.9963398347095477,0.9989752445370377,0.9965865096559684,0.994522375226549,0.9974647391384363,0.9985882448539682,0.9963903415892096,0.9996951085885172,0.9942089419669423,0.9844813955421648,1.00419375893155,-0.0058563005447387646,-0.015872315756479898,0.007629775524139405
